seq_page_links;heading;content;house
http://parlament.ba/olaw/OLawDetails?lawId=56889;Naziv dokumenta;Prijedlog zakona o osiguranju depozita u bankama Bosne i Hercegovine;PS
http://parlament.ba/olaw/OLawDetails?lawId=56889;Saziv;VII. (2014. - 2018.);PS
http://parlament.ba/olaw/OLawDetails?lawId=56889;Broj i datum Prijedloga zakona u DNPSBiH;01,02-02-1-860/17, od 29.3.2017.;PS
http://parlament.ba/olaw/OLawDetails?lawId=56889;Broj i datum Prijedloga zakona u PDPSBiH;01,02-02-1-860/17, od 29.3.2017.;PS
http://parlament.ba/olaw/OLawDetails?lawId=56889;Predlagač u DNPSBiH;Vijeće ministara BiH;PS
http://parlament.ba/olaw/OLawDetails?lawId=56889;Predlagač u PDPSBiH;Vijeće ministara BiH;PS
http://parlament.ba/olaw/OLawDetails?lawId=56889;Status u DNPSBiH;Povučen;PS
http://parlament.ba/olaw/OLawDetails?lawId=56889;Red. br. i datum sjednice - tačka dnevnog reda;;DP
http://parlament.ba/olaw/OLawDetails?lawId=56889;Status u PDPSBiH;Povučen;DP
http://parlament.ba/olaw/OLawDetails?lawId=56889;Red. br. i datum sjednice - tačka dnevnog reda;;DP
http://parlament.ba/olaw/OLawDetails?lawId=56889;Konačni status u PSBiH;Povučen;DP
http://parlament.ba/olaw/OLawDetails?lawId=56889;Saziv;VII. (2014. - 2018.);DP
http://parlament.ba/olaw/OLawDetails?lawId=56889;Naziv dokumenta;Prijedlog zakona o osiguranju depozita u bankama Bosne i Hercegovine;DP
http://parlament.ba/olaw/OLawDetails?lawId=56826;Naziv dokumenta;Prijedlog zakona o izmjeni i dopunama Zakona o zaštiti i dobrobiti životinja;PS
http://parlament.ba/olaw/OLawDetails?lawId=56826;Saziv;VII. (2014. - 2018.);PS
http://parlament.ba/olaw/OLawDetails?lawId=56826;Broj i datum Prijedloga zakona u DNPSBiH;02-02-1-814/17, od 25.4.2017.;PS
http://parlament.ba/olaw/OLawDetails?lawId=56826;Broj i datum Prijedloga zakona u PDPSBiH;01-02-1-814/17, od 23.3.2017.;PS
http://parlament.ba/olaw/OLawDetails?lawId=56826;Predlagač u DNPSBiH;Predstavnički dom;PS
http://parlament.ba/olaw/OLawDetails?lawId=56826;Predlagač u PDPSBiH;Predrag Kožul;PS
http://parlament.ba/olaw/OLawDetails?lawId=56826;Status u DNPSBiH;Usvojen;PS
http://parlament.ba/olaw/OLawDetails?lawId=56826;Red. br. i datum sjednice - tačka dnevnog reda;5.,   22.12.2017. Ad. 6.;DP
http://parlament.ba/olaw/OLawDetails?lawId=56826;Status u PDPSBiH;Usvojen;DP
http://parlament.ba/olaw/OLawDetails?lawId=56826;Red. br. i datum sjednice - tačka dnevnog reda;56.,   31.1.2018. Ad. 10.;DP
http://parlament.ba/olaw/OLawDetails?lawId=56826;Konačni status u PSBiH;Donesen i objavljen;DP
http://parlament.ba/olaw/OLawDetails?lawId=56826;Naziv objavljenog dokumenta;Zakon o izmjeni i dopuni Zakona o zaštiti i dobrobiti životinja;DP
http://parlament.ba/olaw/OLawDetails?lawId=56826;Broj i datum objavljenog dokumenta;01,02-02-1-814/17, od 31.1.2018.;DP
http://parlament.ba/olaw/OLawDetails?lawId=56764;Naziv dokumenta;Prijedlog zakona o izmjenama i dopunama Zakona o upravi;PS
http://parlament.ba/olaw/OLawDetails?lawId=56764;Saziv;VII. (2014. - 2018.);PS
http://parlament.ba/olaw/OLawDetails?lawId=56764;Broj i datum Prijedloga zakona u DNPSBiH;01,02-02-1-770/17, od 20.3.2017.;PS
http://parlament.ba/olaw/OLawDetails?lawId=56764;Broj i datum Prijedloga zakona u PDPSBiH;01,02-02-1-770/17, od 20.3.2017.;PS
http://parlament.ba/olaw/OLawDetails?lawId=56764;Predlagač u DNPSBiH;Vijeće ministara BiH;PS
http://parlament.ba/olaw/OLawDetails?lawId=56764;Predlagač u PDPSBiH;Vijeće ministara BiH;PS
http://parlament.ba/olaw/OLawDetails?lawId=56764;Status u DNPSBiH;Usvojen;PS
http://parlament.ba/olaw/OLawDetails?lawId=56764;Red. br. i datum sjednice - tačka dnevnog reda;32.,   28.9.2017. Ad. 4.;DP
http://parlament.ba/olaw/OLawDetails?lawId=56764;Status u PDPSBiH;Usvojen;DP
http://parlament.ba/olaw/OLawDetails?lawId=56764;Red. br. i datum sjednice - tačka dnevnog reda;50.,   26.7.2017. Ad. 6.;DP
http://parlament.ba/olaw/OLawDetails?lawId=56764;Konačni status u PSBiH;Donesen i objavljen;DP
http://parlament.ba/olaw/OLawDetails?lawId=56764;Naziv objavljenog dokumenta;Zakon o izmjenama i dopunama Zakona o upravi;DP
http://parlament.ba/olaw/OLawDetails?lawId=56764;Broj i datum objavljenog dokumenta;01,02-02-1-770/17, od 28.9.2017.;DP
http://parlament.ba/olaw/OLawDetails?lawId=56643;Naziv dokumenta;Prijedlog zakona o izmjenama i dopunama Zakona o osnovama sigurnosti saobraćaja na putevima u Bosni i Hercegovini;PS
http://parlament.ba/olaw/OLawDetails?lawId=56643;Saziv;VII. (2014. - 2018.);PS
http://parlament.ba/olaw/OLawDetails?lawId=56643;Broj i datum Prijedloga zakona u DNPSBiH;02-02-1-687/17, od 28.7.2017.;PS
http://parlament.ba/olaw/OLawDetails?lawId=56643;Broj i datum Prijedloga zakona u PDPSBiH;01-02-1-687/17, od 10.3.2017.;PS
http://parlament.ba/olaw/OLawDetails?lawId=56643;Predlagač u DNPSBiH;Predstavnički dom;PS
http://parlament.ba/olaw/OLawDetails?lawId=56643;Predlagač u PDPSBiH;Damir Arnaut;PS
http://parlament.ba/olaw/OLawDetails?lawId=56643;Status u DNPSBiH;Usvojen;PS
http://parlament.ba/olaw/OLawDetails?lawId=56643;Red. br. i datum sjednice - tačka dnevnog reda;34.,   7.12.2017. Ad. 2.;DP
http://parlament.ba/olaw/OLawDetails?lawId=56643;Status u PDPSBiH;Usvojen;DP
http://parlament.ba/olaw/OLawDetails?lawId=56643;Red. br. i datum sjednice - tačka dnevnog reda;50.,   26.7.2017. Ad. 5.;DP
http://parlament.ba/olaw/OLawDetails?lawId=56643;Konačni status u PSBiH;Donesen i objavljen;DP
http://parlament.ba/olaw/OLawDetails?lawId=56643;Naziv objavljenog dokumenta;Zakon o izmjenama i dopunama Zakona o osnovama sigurnosti saobraćaja na putevima u Bosni i Hercegovini;DP
http://parlament.ba/olaw/OLawDetails?lawId=56643;Broj i datum objavljenog dokumenta;01,02-02-1-687/17, od 7.12.2017.;DP
http://parlament.ba/olaw/OLawDetails?lawId=56588;Naziv dokumenta;Prijedlog zakona o dopuni Zakona o plaćama i naknadama u institucijama Bosne i Hercegovine;PS
http://parlament.ba/olaw/OLawDetails?lawId=56588;Saziv;VII. (2014. - 2018.);PS
http://parlament.ba/olaw/OLawDetails?lawId=56588;Broj i datum Prijedloga zakona u DNPSBiH;02-02-1-653/17, od 24.3.2017.;PS
http://parlament.ba/olaw/OLawDetails?lawId=56588;Broj i datum Prijedloga zakona u PDPSBiH;01-02-1-653/17, od 6.3.2017.;PS
http://parlament.ba/olaw/OLawDetails?lawId=56588;Predlagač u DNPSBiH;Predstavnički dom;PS
http://parlament.ba/olaw/OLawDetails?lawId=56588;Predlagač u PDPSBiH;Denis Bećirović, Mirsad Mešić;PS
http://parlament.ba/olaw/OLawDetails?lawId=56588;Status u DNPSBiH;Obustavljen zakonodavni postupak;PS
http://parlament.ba/olaw/OLawDetails?lawId=56588;Red. br. i datum sjednice - tačka dnevnog reda;;DP
http://parlament.ba/olaw/OLawDetails?lawId=56588;Status u PDPSBiH;Usvojen;DP
http://parlament.ba/olaw/OLawDetails?lawId=56588;Red. br. i datum sjednice - tačka dnevnog reda;43.,   23.3.2017. Ad. 8.;DP
http://parlament.ba/olaw/OLawDetails?lawId=56588;Konačni status u PSBiH;Obustavljen zakonodavni postupak;DP
http://parlament.ba/olaw/OLawDetails?lawId=56588;Saziv;VII. (2014. - 2018.);DP
http://parlament.ba/olaw/OLawDetails?lawId=56588;Naziv dokumenta;Prijedlog zakona o dopuni Zakona o plaćama i naknadama u institucijama Bosne i Hercegovine;DP
http://parlament.ba/olaw/OLawDetails?lawId=56587;Naziv dokumenta;Prijedlog zakona o izmjeni i dopuni Zakona o radu u institucijama Bosne i Hercegovine;PS
http://parlament.ba/olaw/OLawDetails?lawId=56587;Saziv;VII. (2014. - 2018.);PS
http://parlament.ba/olaw/OLawDetails?lawId=56587;Broj i datum Prijedloga zakona u DNPSBiH;02-02-1-652/17, od 24.3.2017.;PS
http://parlament.ba/olaw/OLawDetails?lawId=56587;Broj i datum Prijedloga zakona u PDPSBiH;01-02-1-652/17, od 6.3.2017.;PS
http://parlament.ba/olaw/OLawDetails?lawId=56587;Predlagač u DNPSBiH;Predstavnički dom;PS
http://parlament.ba/olaw/OLawDetails?lawId=56587;Predlagač u PDPSBiH;Denis Bećirović, Mirsad Mešić;PS
http://parlament.ba/olaw/OLawDetails?lawId=56587;Status u DNPSBiH;Obustavljen zakonodavni postupak;PS
http://parlament.ba/olaw/OLawDetails?lawId=56587;Red. br. i datum sjednice - tačka dnevnog reda;32.,   28.9.2017. Ad. 10.;DP
http://parlament.ba/olaw/OLawDetails?lawId=56587;Status u PDPSBiH;Usvojen;DP
http://parlament.ba/olaw/OLawDetails?lawId=56587;Red. br. i datum sjednice - tačka dnevnog reda;43.,   23.3.2017. Ad. 7.;DP
http://parlament.ba/olaw/OLawDetails?lawId=56587;Konačni status u PSBiH;Obustavljen zakonodavni postupak;DP
http://parlament.ba/olaw/OLawDetails?lawId=56587;Saziv;VII. (2014. - 2018.);DP
http://parlament.ba/olaw/OLawDetails?lawId=56587;Naziv dokumenta;Prijedlog zakona o izmjeni i dopuni Zakona o radu u institucijama Bosne i Hercegovine;DP
http://parlament.ba/olaw/OLawDetails?lawId=56235;Naziv dokumenta;Prijedlog zakona o izmjenama i dopunama Zakona o osiguranju depozita u bankama Bosne i Hercegovine;PS
http://parlament.ba/olaw/OLawDetails?lawId=56235;Saziv;VII. (2014. - 2018.);PS
http://parlament.ba/olaw/OLawDetails?lawId=56235;Utvrđen na sjednici predlagača;87. sjednica, održana 29.12.2016.;PS
http://parlament.ba/olaw/OLawDetails?lawId=56235;Broj i datum Prijedloga zakona u DNPSBiH;01,02-02-1-3/17, od 6.2.2017.;PS
http://parlament.ba/olaw/OLawDetails?lawId=56235;Broj i datum Prijedloga zakona u PDPSBiH;01,02-02-1-3/17, od 6.2.2017.;PS
http://parlament.ba/olaw/OLawDetails?lawId=56235;Predlagač u DNPSBiH;Vijeće ministara BiH;PS
http://parlament.ba/olaw/OLawDetails?lawId=56235;Predlagač u PDPSBiH;Vijeće ministara BiH;PS
http://parlament.ba/olaw/OLawDetails?lawId=56235;Status u DNPSBiH;Obustavljen zakonodavni postupak;DP
http://parlament.ba/olaw/OLawDetails?lawId=56235;Red. br. i datum sjednice - tačka dnevnog reda;;DP
http://parlament.ba/olaw/OLawDetails?lawId=56235;Status u PDPSBiH;Obustavljen zakonodavni postupak;DP
http://parlament.ba/olaw/OLawDetails?lawId=56235;Red. br. i datum sjednice - tačka dnevnog reda;;DP
http://parlament.ba/olaw/OLawDetails?lawId=56235;Konačni status u PSBiH;Obustavljen zakonodavni postupak;DP
http://parlament.ba/olaw/OLawDetails?lawId=56235;Saziv;VII. (2014. - 2018.);DP
http://parlament.ba/olaw/OLawDetails?lawId=56115;Naziv dokumenta;Prijedlog zakona o izmjeni Zakona o porezu na dodatu vrijednost;PS
http://parlament.ba/olaw/OLawDetails?lawId=56115;Saziv;VII. (2014. - 2018.);PS
http://parlament.ba/olaw/OLawDetails?lawId=56115;Utvrđen na sjednici predlagača;87. sjednica, održana 29.12.2016.;PS
http://parlament.ba/olaw/OLawDetails?lawId=56115;Broj i datum Prijedloga zakona u DNPSBiH;01,02-02-1-2/17, od 26.1.2017.;PS
http://parlament.ba/olaw/OLawDetails?lawId=56115;Broj i datum Prijedloga zakona u PDPSBiH;01,02-02-1-2/17, od 26.1.2017.;PS
http://parlament.ba/olaw/OLawDetails?lawId=56115;Predlagač u DNPSBiH;Vijeće ministara BiH;PS
http://parlament.ba/olaw/OLawDetails?lawId=56115;Predlagač u PDPSBiH;Vijeće ministara BiH;PS
http://parlament.ba/olaw/OLawDetails?lawId=56115;Status u DNPSBiH;Usvojen;DP
http://parlament.ba/olaw/OLawDetails?lawId=56115;Red. br. i datum sjednice - tačka dnevnog reda;28.,   4.5.2017. Ad. 3.;DP
http://parlament.ba/olaw/OLawDetails?lawId=56115;Status u PDPSBiH;Usvojen;DP
http://parlament.ba/olaw/OLawDetails?lawId=56115;Red. br. i datum sjednice - tačka dnevnog reda;44.,   20.4.2017. Ad. 10.;DP
http://parlament.ba/olaw/OLawDetails?lawId=56115;Konačni status u PSBiH;Donesen i objavljen;DP
http://parlament.ba/olaw/OLawDetails?lawId=56115;Naziv objavljenog dokumenta;Zakon o izmjeni Zakona o porezu na dodatu vrijednost;DP
http://parlament.ba/olaw/OLawDetails?lawId=55898;Naziv dokumenta;Prijedlog zakona o izmjeni Zakona o Javnom radiotelevizijskom sistemu Bosne i Hercegovine;PS
http://parlament.ba/olaw/OLawDetails?lawId=55898;Saziv;VII. (2014. - 2018.);PS
http://parlament.ba/olaw/OLawDetails?lawId=55898;Broj i datum Prijedloga zakona u DNPSBiH;02-02-1-105/17, od 24.3.2017.;PS
http://parlament.ba/olaw/OLawDetails?lawId=55898;Broj i datum Prijedloga zakona u PDPSBiH;01-02-1-105/17, od 11.1.2017.;PS
http://parlament.ba/olaw/OLawDetails?lawId=55898;Predlagač u DNPSBiH;Predstavnički dom;PS
http://parlament.ba/olaw/OLawDetails?lawId=55898;Predlagač u PDPSBiH;Mirsad Mešić;PS
http://parlament.ba/olaw/OLawDetails?lawId=55898;Status u DNPSBiH;Odbijen;PS
http://parlament.ba/olaw/OLawDetails?lawId=55898;Red. br. i datum sjednice - tačka dnevnog reda;28.,   4.5.2017. Ad. 5.;DP
http://parlament.ba/olaw/OLawDetails?lawId=55898;Status u PDPSBiH;Usvojen;DP
http://parlament.ba/olaw/OLawDetails?lawId=55898;Red. br. i datum sjednice - tačka dnevnog reda;43.,   23.3.2017. Ad. 12.;DP
http://parlament.ba/olaw/OLawDetails?lawId=55898;Konačni status u PSBiH;Odbijen;DP
http://parlament.ba/olaw/OLawDetails?lawId=55898;Saziv;VII. (2014. - 2018.);DP
http://parlament.ba/olaw/OLawDetails?lawId=55898;Naziv dokumenta;Prijedlog zakona o izmjeni Zakona o Javnom radiotelevizijskom sistemu Bosne i Hercegovine;DP
http://parlament.ba/olaw/OLawDetails?lawId=55866;Naziv dokumenta;Prijedlog zakona o proglašenju 9. januara Danom sjećanja na žrtve ratnih zločina i genocida koje su počinili organi samoproglašene i nelegalne tzv. Srpske republike Bosne i Hercegovine /Republike Srpske;PS
http://parlament.ba/olaw/OLawDetails?lawId=55866;Saziv;VII. (2014. - 2018.);PS
http://parlament.ba/olaw/OLawDetails?lawId=55866;Broj i datum Prijedloga zakona u PDPSBiH;01-02-1-1/17, od 6.1.2017.;PS
http://parlament.ba/olaw/OLawDetails?lawId=55866;Predlagač u PDPSBiH;Denis Bećirović;PS
http://parlament.ba/olaw/OLawDetails?lawId=55866;Status u PDPSBiH;Čeka na pokretanje procedure;PS
http://parlament.ba/olaw/OLawDetails?lawId=55866;Red. br. i datum sjednice - tačka dnevnog reda;;PS
http://parlament.ba/olaw/OLawDetails?lawId=55866;Konačni status u PSBiH;Procedura - nije preuzet;PS
http://parlament.ba/olaw/OLawDetails?lawId=55866;Saziv;VII. (2014. - 2018.);DP
http://parlament.ba/olaw/OLawDetails?lawId=55866;Naziv dokumenta;Prijedlog zakona o proglašenju 9. januara Danom sjećanja na žrtve ratnih zločina i genocida koje su počinili organi samoproglašene i nelegalne tzv. Srpske republike Bosne i Hercegovine /Republike Srpske;DP
http://parlament.ba/olaw/OLawDetails?lawId=55866;Broj i datum Prijedloga zakona;01-02-1-1/17, od 6.1.2017.;DP
http://parlament.ba/olaw/OLawDetails?lawId=55866;Predlagač;Denis Bećirović;DP
http://parlament.ba/olaw/OLawDetails?lawId=55866;Postupak u PDPSBiH;Redovni;DP
http://parlament.ba/olaw/OLawDetails?lawId=55866;Status i faza postupka;Čeka na pokretanje procedure - Čeka na pokretanje procedure;DP
http://parlament.ba/olaw/OLawDetails?lawId=55472;Naziv dokumenta;Prijedlog zakona o dopuni Zakona o upravi;PS
http://parlament.ba/olaw/OLawDetails?lawId=55472;Saziv;VII. (2014. - 2018.);PS
http://parlament.ba/olaw/OLawDetails?lawId=55472;Broj i datum Prijedloga zakona u PDPSBiH;01-02-1-3044/16, od 2.12.2016.;PS
http://parlament.ba/olaw/OLawDetails?lawId=55472;Predlagač u PDPSBiH;Damir Arnaut;PS
http://parlament.ba/olaw/OLawDetails?lawId=55472;Status u PDPSBiH;Obustavljen zakonodavni postupak;PS
http://parlament.ba/olaw/OLawDetails?lawId=55472;Red. br. i datum sjednice - tačka dnevnog reda;46.,   31.5.2017. Ad. 3.;PS
http://parlament.ba/olaw/OLawDetails?lawId=55472;Konačni status u PSBiH;Obustavljen zakonodavni postupak;PS
http://parlament.ba/olaw/OLawDetails?lawId=55472;Saziv;VII. (2014. - 2018.);DP
http://parlament.ba/olaw/OLawDetails?lawId=55472;Naziv dokumenta;Prijedlog zakona o dopuni Zakona o upravi;DP
http://parlament.ba/olaw/OLawDetails?lawId=55472;Broj i datum Prijedloga zakona;01-02-1-3044/16, od 2.12.2016.;DP
http://parlament.ba/olaw/OLawDetails?lawId=55472;Predlagač;Damir Arnaut;DP
http://parlament.ba/olaw/OLawDetails?lawId=55472;Postupak u PDPSBiH;Redovni;DP
http://parlament.ba/olaw/OLawDetails?lawId=55472;Nadležna komisija;Ustavnopravna komisija;DP
http://parlament.ba/olaw/OLawDetails?lawId=55334;Naziv dokumenta;Prijedlog zakona o izmjeni Zakona o plaćama i naknadama u institucijama Bosne i Hercegovine;PS
http://parlament.ba/olaw/OLawDetails?lawId=55334;Saziv;VII. (2014. - 2018.);PS
http://parlament.ba/olaw/OLawDetails?lawId=55334;Utvrđen na sjednici predlagača;78.. sjednica, održana 24.10.2016.;PS
http://parlament.ba/olaw/OLawDetails?lawId=55334;Broj i datum Prijedloga zakona u DNPSBiH;01,02-02-1-2947/16, od 18.11.2016.;PS
http://parlament.ba/olaw/OLawDetails?lawId=55334;Broj i datum Prijedloga zakona u PDPSBiH;01,02-02-1-2947/16, od 18.11.2016.;PS
http://parlament.ba/olaw/OLawDetails?lawId=55334;Predlagač u DNPSBiH;Vijeće ministara BiH;PS
http://parlament.ba/olaw/OLawDetails?lawId=55334;Predlagač u PDPSBiH;Vijeće ministara BiH;PS
http://parlament.ba/olaw/OLawDetails?lawId=55334;Status u DNPSBiH;Usvojen;DP
http://parlament.ba/olaw/OLawDetails?lawId=55334;Red. br. i datum sjednice - tačka dnevnog reda;25.,   15.12.2016. Ad. 2.;DP
http://parlament.ba/olaw/OLawDetails?lawId=55334;Status u PDPSBiH;Usvojen;DP
http://parlament.ba/olaw/OLawDetails?lawId=55334;Red. br. i datum sjednice - tačka dnevnog reda;38.,   30.11.2016. Ad. 3.;DP
http://parlament.ba/olaw/OLawDetails?lawId=55334;Konačni status u PSBiH;Donesen i objavljen;DP
http://parlament.ba/olaw/OLawDetails?lawId=55334;Naziv objavljenog dokumenta;Zakon o izmjeni Zakona o plaćama i naknadama u institucijama Bosne i Hercegovine;DP
http://parlament.ba/olaw/OLawDetails?lawId=55282;Naziv dokumenta;Prijedlog zakona o Budžetu institucija Bosne i Hercegovine i međunarodnih obaveza Bosne i Hercegovine za 2017. godinu;PS
http://parlament.ba/olaw/OLawDetails?lawId=55282;Saziv;VII. (2014. - 2018.);PS
http://parlament.ba/olaw/OLawDetails?lawId=55282;Utvrđen na sjednici predlagača;45. vanredna. sjednica, održana 15.11.2016.;PS
http://parlament.ba/olaw/OLawDetails?lawId=55282;Broj i datum Prijedloga zakona u DNPSBiH;01,02-02-1-2914/16, od 15.11.2016.;PS
http://parlament.ba/olaw/OLawDetails?lawId=55282;Broj i datum Prijedloga zakona u PDPSBiH;01,02-02-1-2914/16, od 15.11.2016.;PS
http://parlament.ba/olaw/OLawDetails?lawId=55282;Predlagač u DNPSBiH;Predsjedništvo BiH;PS
http://parlament.ba/olaw/OLawDetails?lawId=55282;Predlagač u PDPSBiH;Predsjedništvo BiH;PS
http://parlament.ba/olaw/OLawDetails?lawId=55282;Status u DNPSBiH;Usvojen;DP
http://parlament.ba/olaw/OLawDetails?lawId=55282;Red. br. i datum sjednice - tačka dnevnog reda;4.,   15.12.2016. Ad. 1.;DP
http://parlament.ba/olaw/OLawDetails?lawId=55282;Status u PDPSBiH;Usvojen;DP
http://parlament.ba/olaw/OLawDetails?lawId=55282;Red. br. i datum sjednice - tačka dnevnog reda;39.,   14.12.2016. Ad. 79.;DP
http://parlament.ba/olaw/OLawDetails?lawId=55282;Konačni status u PSBiH;Donesen i objavljen;DP
http://parlament.ba/olaw/OLawDetails?lawId=55282;Naziv objavljenog dokumenta;Zakon o Budžetu institucija Bosne i Hercegovine i međunarodnih obaveza Bosne i Hercegovine za 2017. godinu;DP
http://parlament.ba/olaw/OLawDetails?lawId=55126;Naziv dokumenta;Prijedlog zakona o izmjeni Zakona o lijekovima i medicinskim sredstvima;PS
http://parlament.ba/olaw/OLawDetails?lawId=55126;Saziv;VII. (2014. - 2018.);PS
http://parlament.ba/olaw/OLawDetails?lawId=55126;Utvrđen na sjednici predlagača;68. sjednica, održana 18.8.2016.;PS
http://parlament.ba/olaw/OLawDetails?lawId=55126;Broj i datum Prijedloga zakona u DNPSBiH;01,02-02-1-2804/16, od 2.11.2016.;PS
http://parlament.ba/olaw/OLawDetails?lawId=55126;Broj i datum Prijedloga zakona u PDPSBiH;01,02-02-1-2804/16, od 2.11.2016.;PS
http://parlament.ba/olaw/OLawDetails?lawId=55126;Predlagač u DNPSBiH;Vijeće ministara BiH;PS
http://parlament.ba/olaw/OLawDetails?lawId=55126;Predlagač u PDPSBiH;Vijeće ministara BiH;PS
http://parlament.ba/olaw/OLawDetails?lawId=55126;Status u DNPSBiH;Obustavljen zakonodavni postupak;DP
http://parlament.ba/olaw/OLawDetails?lawId=55126;Red. br. i datum sjednice - tačka dnevnog reda;;DP
http://parlament.ba/olaw/OLawDetails?lawId=55126;Status u PDPSBiH;Odbijen;DP
http://parlament.ba/olaw/OLawDetails?lawId=55126;Red. br. i datum sjednice - tačka dnevnog reda;41.,   18.1.2017. Ad. 5.;DP
http://parlament.ba/olaw/OLawDetails?lawId=55126;Konačni status u PSBiH;Odbijen;DP
http://parlament.ba/olaw/OLawDetails?lawId=55126;Saziv;VII. (2014. - 2018.);DP
http://parlament.ba/olaw/OLawDetails?lawId=54855;Naziv dokumenta;Prijedlog zakona o izmjenama i dopunama Zakona o plaćama i drugim naknadama u sudskim i tužilačkim institucijama na nivou Bosne i Hercegovine;PS
http://parlament.ba/olaw/OLawDetails?lawId=54855;Saziv;VII. (2014. - 2018.);PS
http://parlament.ba/olaw/OLawDetails?lawId=54855;Utvrđen na sjednici predlagača;72. sjednica, održana 7.9.2016.;PS
http://parlament.ba/olaw/OLawDetails?lawId=54855;Broj i datum Prijedloga zakona u DNPSBiH;01,02-02-1-2617/16, od 11.10.2016.;PS
http://parlament.ba/olaw/OLawDetails?lawId=54855;Broj i datum Prijedloga zakona u PDPSBiH;01,02-02-1-2617/16, od 11.10.2016.;PS
http://parlament.ba/olaw/OLawDetails?lawId=54855;Predlagač u DNPSBiH;Vijeće ministara BiH;PS
http://parlament.ba/olaw/OLawDetails?lawId=54855;Predlagač u PDPSBiH;Vijeće ministara BiH;PS
http://parlament.ba/olaw/OLawDetails?lawId=54855;Status u DNPSBiH;Odbijen;DP
http://parlament.ba/olaw/OLawDetails?lawId=54855;Red. br. i datum sjednice - tačka dnevnog reda;27.,   7.4.2017. Ad. 6.;DP
